"task_id","simulation_seed","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
152,1152,8,4,0.45,4.58435909111013,0.24460730093237,-187.54667889721,0.00559918137442328,5,"success",NA
152,1152,9,6,0.45,4.584682407013,0.242156884907204,-187.537425683339,0.0176268368603482,5,"success",NA
153,1153,1,2,0.1,3.85445535641541,0.257341818875178,-186.982696413768,0.00651351288647649,5,"success",NA
153,1153,2,4,0.1,3.9889619205964,0.271222137864234,-186.968593570754,0.0236614110961848,5,"success",NA
153,1153,3,6,0.1,4.03446322385872,0.266024200882544,-186.942742124529,0.00560262669503071,5,"success",NA
153,1153,4,2,0.3,3.94924268738557,0.254603030692788,-186.93221945648,0.0192140326227331,5,"success",NA
153,1153,5,4,0.3,4.05058336345881,0.257475489242199,-186.954054000231,0.0178342198605145,5,"success",NA
153,1153,6,6,0.3,4.18229496248906,0.261782015035162,-186.976062662231,0.00978545604255567,5,"success",NA
153,1153,7,2,0.45,4.00908340463473,0.269146572919843,-186.984518748474,0.0163402070153738,5,"success",NA
153,1153,8,4,0.45,4.09453838325219,0.268348442879435,-186.973639819187,0.0189277336893728,5,"success",NA
153,1153,9,6,0.45,3.91940667659513,0.284171266306925,-187.02738253843,0.0110163507720537,5,"success",NA
154,1154,1,2,0.1,4.76598684251232,0.190836049886821,-203.664570071944,0.0105976817878466,5,"success",NA
154,1154,2,4,0.1,4.77975774091211,0.193015167347725,-203.655015205623,0.00852602959260006,5,"success",NA
154,1154,3,6,0.1,4.92733551215648,0.190840870499769,-203.652959188613,0.013408778160405,5,"success",NA
154,1154,4,2,0.3,4.90950552623096,0.201775366540835,-203.678208661963,0.0162925066340446,5,"success",NA
154,1154,5,4,0.3,4.90060572858475,0.182503509264199,-203.655580597991,0.00728794191756501,5,"success",NA
154,1154,6,6,0.3,4.85634385408432,0.190237231255141,-203.652236537517,0.0142001285976944,5,"success",NA
154,1154,7,2,0.45,4.79621686933846,0.199769247019468,-203.673701878568,0.00963901905435319,5,"success",NA
154,1154,8,4,0.45,4.88186225745876,0.206070164818557,-203.721670199815,0.010445436708416,5,"success",NA
154,1154,9,6,0.45,4.89913314628486,0.191900070894584,-203.68935401517,0.00879890097593535,5,"success",NA
155,1155,1,2,0.1,4.77505107073042,0.363281947440632,-197.732148395416,0.021670895738468,5,"success",NA
155,1155,2,4,0.1,4.54982616186784,0.334804033097447,-197.747662372699,0.0272741640277914,5,"success",NA
155,1155,3,6,0.1,4.74226427720105,0.358392828694542,-197.7107886564,0.0174916913962758,5,"success",NA
155,1155,4,2,0.3,4.4273595003006,0.367878997424746,-197.796472412907,0.0274223421054247,5,"success",NA
155,1155,5,4,0.3,4.6094246472721,0.31720556316373,-197.787047089898,0.023655185138364,5,"success",NA
155,1155,6,6,0.3,4.56781233443073,0.348285720584286,-197.747233617176,0.0131593519005256,5,"success",NA
155,1155,7,2,0.45,4.85940134552781,0.349728134024097,-197.738073474994,0.0223967130549118,5,"success",NA
155,1155,8,4,0.45,4.77459871588423,0.341334584910726,-197.714051451215,0.0343968089653328,5,"success",NA
155,1155,9,6,0.45,4.68285781748081,0.352041442475448,-197.758678507261,0.0154734283379277,5,"success",NA
156,1156,1,2,0.1,3.34159749079858,0.331688123404805,-164.199820172202,0.0179703643698671,5,"success",NA
156,1156,2,4,0.1,3.51991922172552,0.320874405966415,-164.145338886978,0.0139083896400527,5,"success",NA
156,1156,3,6,0.1,3.36448393474614,0.320670240796259,-164.142910908439,0.0385830055142799,5,"success",NA
156,1156,4,2,0.3,3.20756082707847,0.370392743305274,-164.218247921499,0.0262560690157726,5,"success",NA
156,1156,5,4,0.3,3.46454721778116,0.32939718227837,-164.169301282938,0.0276465814083415,5,"success",NA
156,1156,6,6,0.3,3.6347746051713,0.302397612660172,-164.236786834711,0.0139071966015625,5,"success",NA
156,1156,7,2,0.45,3.41545313362831,0.328474241199528,-164.118758315367,0.0272077000617691,5,"success",NA
156,1156,8,4,0.45,3.41924096612786,0.311035235123812,-164.154510584714,0.0531746226387869,5,"success",NA
156,1156,9,6,0.45,3.33703309300634,0.321792930747724,-164.135378062305,0.0253521605590662,5,"success",NA
157,1157,1,2,0.1,4.19514359216667,0.230991416955621,-211.080403956134,0.0244643988796286,5,"success",NA
157,1157,2,4,0.1,4.12904102587293,0.225375624553148,-211.024332910314,0.0247965893174604,5,"success",NA
157,1157,3,6,0.1,3.84849763506294,0.248164443989501,-211.214284411383,0.0455412436286248,5,"success",NA
157,1157,4,2,0.3,4.21822067431601,0.211356123199026,-211.057024800088,0.0308841363384689,5,"success",NA
157,1157,5,4,0.3,4.5219695257112,0.221640243662578,-211.097016889075,0.0121379668142072,5,"success",NA
157,1157,6,6,0.3,4.01923031085991,0.22274049977069,-211.101258789477,0.0398804196108038,5,"success",NA
157,1157,7,2,0.45,4.16501179864825,0.220978989058445,-210.997011397212,0.0238632713016594,5,"success",NA
157,1157,8,4,0.45,4.33871842700568,0.203840697232494,-211.094421849669,0.0387909430270919,5,"success",NA
157,1157,9,6,0.45,4.27979731035074,0.22848120005883,-211.016870616571,0.0545763697317065,5,"success",NA
158,1158,1,2,0.1,3.2982912610001,0.315012116817373,-191.803333367483,0.0123451020341818,5,"success",NA
158,1158,2,4,0.1,3.40626959106654,0.330277123811994,-191.842158534734,0.0203632703363664,5,"success",NA
158,1158,3,6,0.1,3.57267846637443,0.322278677251118,-191.826460304989,0.0186880072231303,5,"success",NA
158,1158,4,2,0.3,3.30549187196415,0.311257535425943,-191.816892561316,0.0347972449916977,5,"success",NA
158,1158,5,4,0.3,3.41367102584386,0.310465866328974,-191.861757680132,0.0232525499705703,5,"success",NA
158,1158,6,6,0.3,3.46103532424032,0.313768048392074,-191.840660658237,0.0253415333179758,5,"success",NA
158,1158,7,2,0.45,3.36331740378027,0.309561877596448,-191.82390151626,0.0314674722315697,5,"success",NA
158,1158,8,4,0.45,3.57625046357434,0.301736535102662,-191.804667759705,0.0222260978459647,5,"success",NA
158,1158,9,6,0.45,3.4069572633393,0.319200189816846,-191.800631620139,0.03333067591817,5,"success",NA
159,1159,1,2,0.1,4.72208408440645,0.232756533989983,-201.219493789398,0.0271468754686114,5,"success",NA
159,1159,2,4,0.1,4.57042786114979,0.237176480808839,-201.234443982939,0.0313867416639786,5,"success",NA
159,1159,3,6,0.1,4.55876224110028,0.228418328911672,-201.220265798354,0.026347894217019,5,"success",NA
159,1159,4,2,0.3,4.60664102170659,0.226613993475492,-201.187877300944,0.0125357000093447,5,"success",NA
159,1159,5,4,0.3,4.74958347548949,0.240016104611668,-201.193815723483,0.0254578644893653,5,"success",NA
159,1159,6,6,0.3,4.81067400649724,0.246665969299224,-201.240390554665,0.0186570639392302,5,"success",NA
159,1159,7,2,0.45,4.68409422512924,0.233132877098942,-201.191239818285,0.0252621106350005,5,"success",NA
159,1159,8,4,0.45,4.67544718325194,0.211586113818261,-201.227742793003,0.0142789343667843,5,"success",NA
159,1159,9,6,0.45,4.87854953413674,0.222628374387568,-201.245381260507,0.012980918625751,5,"success",NA
160,1160,1,2,0.1,4.01521234179561,0.20148863046965,-203.427882599098,0.0187549954842483,5,"success",NA
160,1160,2,4,0.1,4.15621397068923,0.210992340902571,-203.440375062069,0.0225953309149499,5,"success",NA
160,1160,3,6,0.1,4.0381961449156,0.207266647532209,-203.406717203445,0.0103581112110474,5,"success",NA
160,1160,4,2,0.3,3.86357277114137,0.202219921039326,-203.434578402375,0.0111513828070343,5,"success",NA
160,1160,5,4,0.3,4.00189733583456,0.205878972820957,-203.457491393746,0.0107223061918137,5,"success",NA
160,1160,6,6,0.3,4.01148682148402,0.22769729860946,-203.49196794831,0.0328967798468235,5,"success",NA
160,1160,7,2,0.45,4.04528541525346,0.213698297594993,-203.472024400126,0.0131557570135965,5,"success",NA
160,1160,8,4,0.45,4.0554088849251,0.21175589949279,-203.391923852579,0.0211886494881092,5,"success",NA
160,1160,9,6,0.45,4.07116334080702,0.202225791669959,-203.437817130547,0.0148514415295729,5,"success",NA
161,1161,1,2,0.1,4.31337554142354,0.230876676931725,-201.863227666424,0.0221050155864084,5,"success",NA
161,1161,2,4,0.1,4.30254156445678,0.226123496651199,-201.831199575797,0.0253454960210577,5,"success",NA
161,1161,3,6,0.1,4.20968827126799,0.233656619024414,-201.858790874354,0.0329248879077763,5,"success",NA
161,1161,4,2,0.3,4.13390359155761,0.226257868342414,-201.878422826648,0.0166959398128084,5,"success",NA
161,1161,5,4,0.3,4.17021966229553,0.213383670727255,-201.863120291708,0.0290252210447447,5,"success",NA
161,1161,6,6,0.3,4.06268093336694,0.233593640960936,-201.908358240158,0.0157021777188489,5,"success",NA
161,1161,7,2,0.45,4.14691229765636,0.206463351262769,-201.842312515874,0.0433475683432945,5,"success",NA
161,1161,8,4,0.45,4.10821489085554,0.240551181045612,-201.921600180461,0.00822479758509335,5,"success",NA
161,1161,9,6,0.45,4.06954519437808,0.228901824216148,-201.919865183876,0.0226982599040669,5,"success",NA
162,1162,1,2,0.1,3.50488247124456,0.249890925244798,-193.185462241401,0.0213366269776448,5,"success",NA
162,1162,2,4,0.1,3.43813381175346,0.276834890470903,-193.245778009045,0.0164101293969544,5,"success",NA
162,1162,3,6,0.1,3.56794727573802,0.277460420093686,-193.230300323612,0.010475165225063,5,"success",NA
162,1162,4,2,0.3,3.45064896120937,0.276808988860864,-193.252621467201,0.0131954829377353,5,"success",NA
162,1162,5,4,0.3,3.44829042510696,0.273990597378201,-193.178292174977,0.0139884482296299,5,"success",NA
162,1162,6,6,0.3,3.68947701521246,0.255258904640708,-193.218865814132,0.0187601569629308,5,"success",NA
162,1162,7,2,0.45,3.56059143061919,0.24305351115906,-193.199572972686,0.0242701762480459,5,"success",NA
162,1162,8,4,0.45,3.34515459792307,0.254217055406707,-193.220825958295,0.0181708798783326,5,"success",NA
162,1162,9,6,0.45,3.65056220717613,0.278875128942463,-193.255669882395,0.00982897771756186,5,"success",NA
163,1163,1,2,0.1,3.7885270994383,0.291339546538979,-191.993589196667,0.00992677876306739,5,"success",NA
163,1163,2,4,0.1,3.84368461230195,0.294914318679466,-191.982821084999,0.0102073613160127,5,"success",NA
163,1163,3,6,0.1,3.7714945161465,0.317058034654389,-192.029925321079,0.016138527376713,5,"success",NA
163,1163,4,2,0.3,3.96392722432048,0.293331750767189,-192.042008984666,0.0139034388381292,5,"success",NA
163,1163,5,4,0.3,3.95255425844813,0.307641527991634,-192.006194517562,0.015880519419721,5,"success",NA
163,1163,6,6,0.3,3.82598092930614,0.301208197596166,-192.003272922814,0.0106973450817677,5,"success",NA
163,1163,7,2,0.45,3.92507768464552,0.317710016459511,-192.021472202617,0.019268008542732,5,"success",NA
163,1163,8,4,0.45,4.09271848350322,0.291521790126186,-192.037565368142,0.017129285917982,5,"success",NA
163,1163,9,6,0.45,3.93864812110743,0.302983939746983,-192.012344739686,0.0163142627826659,5,"success",NA
164,1164,1,2,0.1,3.14084314939313,0.293350388163102,-183.450688340489,0.0196036267369169,5,"success",NA
164,1164,2,4,0.1,3.06813836193684,0.294061805856861,-183.501343512538,0.0420829438286959,5,"success",NA
164,1164,3,6,0.1,3.13618000351141,0.282705070050687,-183.477839404079,0.0205843747277981,5,"success",NA
164,1164,4,2,0.3,3.24294236614119,0.304491740156725,-183.508113959754,0.0311584636156377,5,"success",NA
164,1164,5,4,0.3,3.22955650373107,0.296400905690602,-183.470633773554,0.0231044414590874,5,"success",NA
164,1164,6,6,0.3,3.21017457985296,0.298538804768709,-183.498395805187,0.0147713489562651,5,"success",NA
164,1164,7,2,0.45,3.36064461601205,0.284883250056536,-183.497314059997,0.0213352130733489,5,"success",NA
164,1164,8,4,0.45,3.12331201974721,0.320969970029747,-183.537362210838,0.017600167490206,5,"success",NA
164,1164,9,6,0.45,3.17255908233081,0.300241744281509,-183.455059528922,0.0240702133012822,5,"success",NA
165,1165,1,2,0.1,3.56041159290269,0.268525428123605,-193.836446006433,0.0185411552727425,5,"success",NA
165,1165,2,4,0.1,3.62521815557135,0.259190650104563,-193.788326424354,0.0172040336441924,5,"success",NA
165,1165,3,6,0.1,3.7101360817968,0.249997944083837,-193.809234988865,0.0441364953711927,5,"success",NA
165,1165,4,2,0.3,3.45115502531759,0.285460476727856,-193.840218976656,0.0196966382579665,5,"success",NA
165,1165,5,4,0.3,3.51806952021578,0.26986843386251,-193.793188768393,0.0329935442802127,5,"success",NA
165,1165,6,6,0.3,3.55765063155481,0.271348679098036,-193.791310049938,0.0208078607362956,5,"success",NA
165,1165,7,2,0.45,3.45981324686708,0.269924040404741,-193.828744058515,0.0304942061200582,5,"success",NA
165,1165,8,4,0.45,3.48632223788624,0.255200442492763,-193.817263988762,0.0464394662895348,5,"success",NA
165,1165,9,6,0.45,3.45170019090817,0.251431160526563,-193.795797739538,0.036366807797665,5,"success",NA
166,1166,1,2,0.1,2.78035383505036,0.298878120766239,-194.697981555504,0.0400939779437246,5,"success",NA
166,1166,2,4,0.1,3.48131498816087,0.346009740578992,-194.6973118554,0.0321070699078069,5,"success",NA
166,1166,3,6,0.1,2.90023912535788,0.363885805816576,-194.583736105162,0.0323870493221294,5,"success",NA
166,1166,4,2,0.3,2.86868457374841,0.380769116990917,-194.632967645621,0.0346015224207213,5,"success",NA
166,1166,5,4,0.3,2.73119929464766,0.283668878973601,-194.787795055001,0.0341787054572749,5,"success",NA
166,1166,6,6,0.3,2.93470420567245,0.380373962097771,-194.626017545667,0.0360502566858838,5,"success",NA
166,1166,7,2,0.45,2.71049465980683,0.339177985395457,-194.560099754196,0.0379147971626645,5,"success",NA
166,1166,8,4,0.45,3.25071898936938,0.367355758680562,-194.597040680249,0.0122127965068536,5,"success",NA
166,1166,9,6,0.45,2.96918718638026,0.304906489807602,-194.660815270797,0.0127124738263555,5,"success",NA
167,1167,1,2,0.1,4.3032349840323,0.264706682587988,-193.798470670485,0.0107833150626042,5,"success",NA
167,1167,2,4,0.1,4.20562652517665,0.247528576222386,-193.817806727199,0.0118176453838544,5,"success",NA
167,1167,3,6,0.1,4.16797597532207,0.247205521553525,-193.835735082618,0.0120671337279944,5,"success",NA
167,1167,4,2,0.3,4.45455292220627,0.263785628587914,-193.803645894055,0.0155810771272855,5,"success",NA
167,1167,5,4,0.3,4.28630014634838,0.267317454839439,-193.791274193963,0.00716556931211659,5,"success",NA
167,1167,6,6,0.3,4.44986584235262,0.267086470319909,-193.792705942763,0.0261119653119836,5,"success",NA
167,1167,7,2,0.45,4.46256791056639,0.257043743855808,-193.791767260637,0.0129746537888731,5,"success",NA
167,1167,8,4,0.45,4.2698022273434,0.25118843558898,-193.779951794442,0.0193672376856398,5,"success",NA
167,1167,9,6,0.45,4.37725599332199,0.268823812222722,-193.839514982776,0.0147310766200305,5,"success",NA
168,1168,1,2,0.1,3.68869431471722,0.288491103071306,-176.710461307773,0.0130023413280542,5,"success",NA
168,1168,2,4,0.1,3.70078108459321,0.285388269633214,-176.711796325279,0.00904541296593567,5,"success",NA
168,1168,3,6,0.1,3.65401214621976,0.296738285835942,-176.740284817892,0.0136037993304679,5,"success",NA
168,1168,4,2,0.3,3.64413544602912,0.288133658216782,-176.730127818534,0.00772452636342011,5,"success",NA
168,1168,5,4,0.3,3.76352882904122,0.291838037794951,-176.699083371381,0.0187405321576826,5,"success",NA
168,1168,6,6,0.3,3.76789760704792,0.294174361817497,-176.722295835786,0.0213243698162933,5,"success",NA
168,1168,7,2,0.45,3.691521812324,0.282502027866546,-176.711528640807,0.0221920753127705,5,"success",NA
168,1168,8,4,0.45,3.69404691608511,0.279011441863428,-176.701524393338,0.0108240914784896,5,"success",NA
168,1168,9,6,0.45,3.6926887301753,0.271476739667727,-176.719014325799,0.00759384300660785,5,"success",NA
169,1169,1,2,0.1,5.03451981276682,0.372446336014306,-179.322571205939,0.0209338027304205,5,"success",NA
169,1169,2,4,0.1,5.00925486799906,0.371989913672295,-179.334850934575,0.00918712820844992,5,"success",NA
169,1169,3,6,0.1,5.0180484037063,0.38108587033142,-179.364160419656,0.015267243701756,5,"success",NA
169,1169,4,2,0.3,5.07556395723379,0.359856101502434,-179.313794841305,0.016213239483114,5,"success",NA
169,1169,5,4,0.3,4.97862465940886,0.374397632306421,-179.325313589355,0.021769569417758,5,"success",NA
169,1169,6,6,0.3,5.09069585185729,0.379056576159815,-179.352685997348,0.0147180609047258,5,"success",NA
169,1169,7,2,0.45,5.10588629713538,0.37406968603351,-179.366497230739,0.0052656968698271,5,"success",NA
169,1169,8,4,0.45,5.21501490465673,0.379757285392573,-179.343974308107,0.0259990375114454,5,"success",NA
169,1169,9,6,0.45,5.08643332061328,0.382389212754163,-179.36281340336,0.0199842874237199,5,"success",NA
170,1170,1,2,0.1,3.69244489243397,0.394822212201072,-157.79748122669,0.0186986177682382,5,"success",NA
170,1170,2,4,0.1,3.52519944363932,0.351072394814097,-157.770373087602,0.0252740739910153,5,"success",NA
170,1170,3,6,0.1,3.99230826162458,0.42668822886799,-157.764131496312,0.0159436309457849,5,"success",NA
170,1170,4,2,0.3,3.82941478698395,0.351713668494826,-157.78970863962,0.019418168513927,5,"success",NA
170,1170,5,4,0.3,3.85986843874753,0.438417638248626,-157.794280311724,0.0138655081679043,5,"success",NA
170,1170,6,6,0.3,3.85858112944619,0.342577574752415,-157.770921157032,0.0315816317036866,5,"success",NA
170,1170,7,2,0.45,3.88670871733845,0.414813128167705,-157.698985081587,0.0121909987570072,5,"success",NA
170,1170,8,4,0.45,3.68617350691565,0.392623349543638,-157.771538112676,0.0289853990826562,5,"success",NA
170,1170,9,6,0.45,4.02059145246439,0.408885731483201,-157.725983448198,0.0325474318941523,5,"success",NA
171,1171,1,2,0.1,4.45559254800093,0.373171451119655,-193.419543787698,0.0179197146560826,5,"success",NA
171,1171,2,4,0.1,4.22577052383771,0.34380239266977,-193.414262354778,0.0278210654937795,5,"success",NA
171,1171,3,6,0.1,4.69041898569564,0.392903467014946,-193.468026099725,0.02854967159385,5,"success",NA
171,1171,4,2,0.3,4.70844091244421,0.343233416333488,-193.407308898733,0.0172856584207759,5,"success",NA
171,1171,5,4,0.3,4.56457600314626,0.347225082063651,-193.403964203344,0.0316621347303454,5,"success",NA
171,1171,6,6,0.3,4.75871100737372,0.36729989094808,-193.406742067097,0.01480256834551,5,"success",NA
171,1171,7,2,0.45,4.93004986396887,0.381580137126596,-193.467727955939,0.0288444006493552,5,"success",NA
171,1171,8,4,0.45,4.45571734797121,0.338628156899931,-193.402378609828,0.0197715596484912,5,"success",NA
171,1171,9,6,0.45,4.93967153092063,0.384252820082005,-193.451635050655,0.0239496356950393,5,"success",NA
172,1172,1,2,0.1,4.58089750199617,0.342364620712383,-185.080742703225,0.0100890681436051,5,"success",NA
172,1172,2,4,0.1,4.31879825259846,0.378923608940975,-185.182260297303,0.014452802195565,5,"success",NA
172,1172,3,6,0.1,4.2826080416979,0.362303079661128,-185.148802239836,0.0159722824021828,5,"success",NA
172,1172,4,2,0.3,4.29773310088848,0.329029009781795,-185.044883164007,0.0348856791837473,5,"success",NA
172,1172,5,4,0.3,4.5730170696453,0.351417990711993,-185.104483651664,0.019547989420746,5,"success",NA
172,1172,6,6,0.3,4.50964500705168,0.352353366643288,-185.045664023637,0.0217990895143293,5,"success",NA
172,1172,7,2,0.45,4.28127994109476,0.336196094934643,-185.104664197165,0.0205871727027852,5,"success",NA
172,1172,8,4,0.45,4.70161550588978,0.315080721584144,-185.146690693698,0.033796609790345,5,"success",NA
172,1172,9,6,0.45,4.56333039550905,0.336097237874544,-185.112676890337,0.00992128463540928,5,"success",NA
173,1173,1,2,0.1,3.91741594121772,0.270868992871824,-200.77664252045,0.0451382214097171,5,"success",NA
173,1173,2,4,0.1,3.90673405435529,0.292410200515996,-200.792706247535,0.0257988848789334,5,"success",NA
173,1173,3,6,0.1,3.51659116351536,0.297557844086179,-200.754398599709,0.0431371025499035,5,"success",NA
173,1173,4,2,0.3,3.77342506504006,0.276139116814793,-200.76121974426,0.0344759945391734,5,"success",NA
173,1173,5,4,0.3,3.76782787689451,0.276807845239954,-200.713858076458,0.0468917741862332,5,"success",NA
173,1173,6,6,0.3,3.87109944807893,0.243955298663218,-200.679885923369,0.0404256466707223,5,"success",NA
173,1173,7,2,0.45,3.49350827949695,0.269718761388661,-200.728550810244,0.0493190106781098,5,"success",NA
173,1173,8,4,0.45,3.96065008710732,0.288694000845291,-200.795973798639,0.0319454054844131,5,"success",NA
173,1173,9,6,0.45,3.93623984945503,0.294649933615728,-200.840730313876,0.0359807957190908,5,"success",NA
174,1174,1,2,0.1,3.51364362686923,0.23551225522319,-188.330847862031,0.0147872496819251,5,"success",NA
174,1174,2,4,0.1,3.49355077871679,0.245730511975077,-188.326051456451,0.0068304720873194,5,"success",NA
174,1174,3,6,0.1,3.64190406511567,0.255911177981712,-188.414956676081,0.0177270292435036,5,"success",NA
174,1174,4,2,0.3,3.57588135257535,0.235900839774526,-188.361645538623,0.0245441779020527,5,"success",NA
174,1174,5,4,0.3,3.6948596963789,0.239460369844351,-188.387185235578,0.0153368289965419,5,"success",NA
174,1174,6,6,0.3,3.61105819141693,0.224119810350902,-188.344410441904,0.0109963537831767,5,"success",NA
174,1174,7,2,0.45,3.54613507074138,0.233574201675287,-188.391812574173,0.0180382091725862,5,"success",NA
174,1174,8,4,0.45,3.58864855536158,0.250966809377066,-188.353666867899,0.00553152081979193,5,"success",NA
174,1174,9,6,0.45,3.57514222017545,0.25073163386167,-188.347180754486,0.0113819264485614,5,"success",NA
175,1175,1,2,0.1,4.28504059698217,0.159732249840503,-208.322815210328,0.0201577564039869,5,"success",NA
175,1175,2,4,0.1,4.24607402463684,0.171454067229248,-208.343867764599,0.0124249242334452,5,"success",NA
175,1175,3,6,0.1,4.18970435037137,0.172418679071021,-208.354834486516,0.0305721552132685,5,"success",NA
175,1175,4,2,0.3,4.13168141931831,0.160485177185076,-208.339756898097,0.0201791254974907,5,"success",NA
175,1175,5,4,0.3,4.12361689043924,0.152675026395441,-208.309844663963,0.0247961172153729,5,"success",NA
175,1175,6,6,0.3,4.23593364885695,0.175940251155505,-208.344167946078,0.0195431928321659,5,"success",NA
175,1175,7,2,0.45,4.20524202768443,0.154358739959688,-208.341084164306,0.0216091942639193,5,"success",NA
175,1175,8,4,0.45,4.38770727207776,0.167861921450669,-208.358761281784,0.0202791967398192,5,"success",NA
175,1175,9,6,0.45,4.26402405446045,0.165819471015865,-208.327844165644,0.0208808000483034,5,"success",NA
176,1176,1,2,0.1,4.09724017227388,0.262969321629043,-198.490758200044,0.0177689390148036,5,"success",NA
176,1176,2,4,0.1,3.96738153940358,0.246406001237795,-198.467747245657,0.0252848279780635,5,"success",NA
176,1176,3,6,0.1,4.02627654843013,0.296223749632067,-198.577369514525,0.0224281538607139,5,"success",NA
176,1176,4,2,0.3,4.01080282060052,0.277465406376251,-198.544994454793,0.0207511233220798,5,"success",NA
176,1176,5,4,0.3,4.09608637865162,0.253680182749859,-198.518900155998,0.0165189158824699,5,"success",NA
176,1176,6,6,0.3,4.0650186651899,0.263920974591846,-198.484458078296,0.0186758807049652,5,"success",NA
176,1176,7,2,0.45,4.1253565490338,0.241821869110525,-198.502836628739,0.0239917824706407,5,"success",NA
176,1176,8,4,0.45,4.10998959498518,0.281145858098956,-198.569319318943,0.01741589586416,5,"success",NA
176,1176,9,6,0.45,4.10231299276306,0.248370534069605,-198.469706768597,0.0246700120973635,5,"success",NA
177,1177,1,2,0.1,4.68152907853462,0.340640167926225,-188.279987293315,0.0189039559266204,5,"success",NA
177,1177,2,4,0.1,4.60205296839012,0.373221672288616,-188.29769810491,0.0282255343806977,5,"success",NA
177,1177,3,6,0.1,4.59476906662913,0.353659219783338,-188.28745906431,0.027034820131737,5,"success",NA
177,1177,4,2,0.3,4.80148085971259,0.345294775460723,-188.262811746296,0.00760457975042798,5,"success",NA
177,1177,5,4,0.3,5.01791447660765,0.338576372479044,-188.261320611983,0.0211771950967466,5,"success",NA
177,1177,6,6,0.3,4.60391057901164,0.351433135659916,-188.304192029562,0.0110976018082889,5,"success",NA
177,1177,7,2,0.45,4.90510935575139,0.35880199651655,-188.252941313141,0.00993949429225706,5,"success",NA
177,1177,8,4,0.45,4.57318287874363,0.365092360043712,-188.302098613099,0.0204135396655002,5,"success",NA
177,1177,9,6,0.45,4.75902215003465,0.348799670631678,-188.249045764655,0.0238806831524575,5,"success",NA
178,1178,1,2,0.1,4.47002379004632,0.244686043976115,-190.920378156702,0.011944917603092,5,"success",NA
178,1178,2,4,0.1,4.39826915972694,0.281931608473057,-190.934639287109,0.00770374852902931,5,"success",NA
178,1178,3,6,0.1,4.76444089452767,0.284383335289657,-190.95532940549,0.0146179054274459,5,"success",NA
178,1178,4,2,0.3,4.659452401827,0.294418261129751,-190.931149365,0.0119962403017914,5,"success",NA
178,1178,5,4,0.3,4.62516533580645,0.272001524460853,-190.877283890378,0.0123439766794249,5,"success",NA
178,1178,6,6,0.3,4.44650461327425,0.266209985800028,-190.884180421139,0.0151661821767964,5,"success",NA
178,1178,7,2,0.45,4.58107903245401,0.265880356684471,-190.8955858829,0.00498081339260277,5,"success",NA
178,1178,8,4,0.45,4.57619645267331,0.276231141826784,-190.87745235358,0.0163180897414207,5,"success",NA
178,1178,9,6,0.45,4.40531958183107,0.282623392572543,-190.917361823963,0.0140131201864491,5,"success",NA
179,1179,1,2,0.1,4.04771479149047,0.251633174138218,-191.125647578768,0.0238746666396589,5,"success",NA
179,1179,2,4,0.1,4.11653485752006,0.265272598198242,-191.150569412429,0.00904646741495328,5,"success",NA
179,1179,3,6,0.1,4.09507341078611,0.239905764138045,-191.09663654265,0.0146932901585195,5,"success",NA
179,1179,4,2,0.3,4.26992554608277,0.249929256809869,-191.101001342025,0.0156694526736525,5,"success",NA
179,1179,5,4,0.3,4.12617132964901,0.234169854526744,-191.130119442236,0.0108758174028106,5,"success",NA
179,1179,6,6,0.3,4.23945179945374,0.255450111532242,-191.110889103515,0.0133861559160955,5,"success",NA
179,1179,7,2,0.45,4.21922007601429,0.262190155900371,-191.127540927027,0.0112613486570981,5,"success",NA
179,1179,8,4,0.45,4.23963205743985,0.243524531894653,-191.103256096736,0.00872271046190877,5,"success",NA
179,1179,9,6,0.45,4.01961149728277,0.2584808556409,-191.14215798443,0.0128996204446525,5,"success",NA
180,1180,1,2,0.1,3.85819902514583,0.248696706699475,-202.769862074664,0.0168959312512367,5,"success",NA
180,1180,2,4,0.1,3.99508727278917,0.280331629731581,-202.758135228166,0.0248152070380185,5,"success",NA
180,1180,3,6,0.1,3.9066852348837,0.279400312444149,-202.781870944231,0.027214421782758,5,"success",NA
180,1180,4,2,0.3,4.03264317171472,0.291906779307751,-202.768131939566,0.016795432149667,5,"success",NA
180,1180,5,4,0.3,3.99811981554382,0.270689994128897,-202.704099758737,0.0207886152072611,5,"success",NA
180,1180,6,6,0.3,4.13570137276043,0.271624620622551,-202.693253260501,0.0122657293152941,5,"success",NA
180,1180,7,2,0.45,3.97056230546796,0.272908909570615,-202.737718648151,0.0237380036964421,5,"success",NA
180,1180,8,4,0.45,4.00339149163211,0.273294919911766,-202.737492891274,0.0201208217546983,5,"success",NA
180,1180,9,6,0.45,3.7745422515964,0.275063407732564,-202.799690568233,0.00639805691286315,5,"success",NA
181,1181,1,2,0.1,4.02660351016793,0.197637550006712,-198.960351404616,0.0169630592745425,5,"success",NA
181,1181,2,4,0.1,4.00266055760118,0.193365241951287,-198.971034877482,0.0130413701875554,5,"success",NA
181,1181,3,6,0.1,3.9623546423944,0.196604429338024,-198.956472986775,0.0237469383987948,5,"success",NA
181,1181,4,2,0.3,3.9185555100228,0.188571195953708,-198.961488347024,0.0109294837087906,5,"success",NA
