"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","start_Beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,5,NA,NA,5,NA,NA,4.09606159261628,-221.399499224909,0.473099959426354,5,"success",NA
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,6,NA,NA,6,NA,NA,3.90855534426081,-222.652758829416,0.932675391156902,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,1,NA,NA,1,NA,NA,3.83893272401403,-221.264975253981,0.229039003008058,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,2,NA,NA,2,NA,NA,3.84215593347867,-221.707280979328,0.331783967817606,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,3,NA,NA,3,NA,NA,3.90115514601953,-220.021050596719,1.55045266971431,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,4,NA,NA,4,NA,NA,3.90676779906789,-220.78111038252,0.441703848024074,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,5,NA,NA,5,NA,NA,3.75425508776944,-220.70579401866,0.740022466729153,5,"success",NA
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B",600,6,NA,NA,6,NA,NA,3.89168034084145,-220.952290910692,0.282301136297977,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,1,NA,NA,1,NA,NA,3.86939212382027,-228.482504552671,0.595859338764204,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,2,NA,NA,2,NA,NA,3.80326786298226,-228.699520440162,0.425510358512834,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,3,NA,NA,3,NA,NA,3.89742087690063,-228.887900327098,0.470153544571089,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,4,NA,NA,4,NA,NA,4.09766910617662,-230.362430088519,0.500703673167989,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,5,NA,NA,5,NA,NA,3.87174689880692,-228.473117664858,0.513053320402968,5,"success",NA
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B",600,6,NA,NA,6,NA,NA,3.86812257561279,-228.241117149109,0.709591099569126,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,1,NA,NA,1,NA,NA,3.43561758923769,-202.019458181464,0.299504211569883,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,2,NA,NA,2,NA,NA,3.36425018535833,-202.659255685109,0.15276044979664,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,3,NA,NA,3,NA,NA,3.40187597161125,-201.895032978927,0.332318807462962,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,4,NA,NA,4,NA,NA,3.38587565756589,-202.225055044565,0.163731629865294,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,5,NA,NA,5,NA,NA,3.41431215657008,-201.973463782313,0.348617020533757,5,"success",NA
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","constant_B",600,6,NA,NA,6,NA,NA,3.43386305615885,-202.085327007933,0.417785272932475,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,1,NA,NA,1,NA,NA,4.58975954882936,-207.0607566571,0.132284648069973,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,2,NA,NA,2,NA,NA,4.57461126928035,-206.810180956886,0.201607455180287,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,3,NA,NA,3,NA,NA,4.54628115258736,-207.187139968779,0.109465549044149,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,4,NA,NA,4,NA,NA,4.54411407021053,-207.289024907291,0.0918251876190665,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,5,NA,NA,5,NA,NA,4.5671193275473,-207.218113968223,0.0894260078155152,5,"success",NA
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","constant_B",600,6,NA,NA,6,NA,NA,4.37245671548237,-208.164081667415,0.0691075305485051,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,1,NA,NA,1,NA,NA,3.62436277199649,-206.10868009786,1.15058621064974,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,2,NA,NA,2,NA,NA,3.71529325045075,-205.105092207679,0.81158276674348,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,3,NA,NA,3,NA,NA,3.74687484523799,-207.27954500671,0.626587431023797,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,4,NA,NA,4,NA,NA,3.833284790227,-205.633255681977,2.43836791851665,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,5,NA,NA,5,NA,NA,3.63636057357064,-207.50189984477,0.326279506757586,5,"success",NA
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","constant_B",600,6,NA,NA,6,NA,NA,3.62624097292901,-207.042448777958,0.268006791379094,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,1,NA,NA,1,NA,NA,3.57612799484287,-212.503850831344,1.84068043026316,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,2,NA,NA,2,NA,NA,3.63467215651478,-214.505779536053,1.45216309183825,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,3,NA,NA,3,NA,NA,3.696107387765,-215.986135520522,0.24996804956918,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,4,NA,NA,4,NA,NA,3.67331717503695,-214.70774591938,1.06789501569648,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,5,NA,NA,5,NA,NA,3.81675828534799,-215.690267039013,2.00165970024239,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B",600,6,NA,NA,6,NA,NA,3.75273821902952,-215.583459574231,0.388127223965334,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,1,NA,NA,1,NA,NA,3.63014993350968,-215.841416422962,0.227708865195652,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,2,NA,NA,2,NA,NA,3.69999519733977,-215.203287086198,0.484293942172921,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,3,NA,NA,3,NA,NA,3.60575526968089,-214.710065804085,0.726502970095037,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,4,NA,NA,4,NA,NA,3.70174358145734,-215.755670015536,0.396667523444201,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,5,NA,NA,5,NA,NA,3.71795774083473,-216.247892126433,0.164065134660908,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B",600,6,NA,NA,6,NA,NA,3.68341067998174,-216.220795372637,0.1648991852508,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,1,NA,NA,1,NA,NA,3.51019028030333,-214.217873741065,0.513151445871234,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,2,NA,NA,2,NA,NA,3.52064073535903,-213.303669765552,0.338424911085064,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,3,NA,NA,3,NA,NA,3.49816348865423,-213.222131574859,0.513750783658777,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,4,NA,NA,4,NA,NA,3.54384280136053,-213.228362919355,0.995379503412226,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,5,NA,NA,5,NA,NA,3.45989902761962,-212.799066341244,0.668238356612044,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","constant_B",600,6,NA,NA,6,NA,NA,3.48398344542795,-213.480142097729,0.300648711876455,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,1,NA,NA,1,NA,NA,3.49850066340669,-226.39800902342,0.307646570326592,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,2,NA,NA,2,NA,NA,3.50390468592741,-226.356126806476,0.107503028994407,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,3,NA,NA,3,NA,NA,3.6245763760089,-227.435096053911,0.282451038316429,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,4,NA,NA,4,NA,NA,3.5720470539333,-226.180226265396,0.137812837003749,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,5,NA,NA,5,NA,NA,3.53582738235964,-226.282822991541,0.199181706408845,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","constant_B",600,6,NA,NA,6,NA,NA,3.453399264279,-226.861276143756,0.112191591458101,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,1,NA,NA,1,NA,NA,3.8417209879709,-208.258992502453,0.0813587635269466,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,2,NA,NA,2,NA,NA,3.82761672756532,-208.274498894155,0.0350909076815289,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,3,NA,NA,3,NA,NA,3.88473397758454,-208.361117330311,0.0898240736948204,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,4,NA,NA,4,NA,NA,3.850042512044,-208.122600435671,0.082254778602741,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,5,NA,NA,5,NA,NA,3.84284989580452,-208.247785400298,0.0729294088397464,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","constant_B",600,6,NA,NA,6,NA,NA,3.85867929143834,-208.182014489859,0.104163891652167,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,1,NA,NA,1,NA,NA,3.52037146338311,-215.219257691479,0.65081004773137,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,2,NA,NA,2,NA,NA,3.38197484641966,-215.0598337699,0.31947973879355,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,3,NA,NA,3,NA,NA,3.38780993855149,-214.380640368615,0.670287518547775,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,4,NA,NA,4,NA,NA,3.47808501378542,-215.460896797508,0.51181944577827,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,5,NA,NA,5,NA,NA,3.44241242396369,-214.825750859971,0.705678176853006,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","constant_B",600,6,NA,NA,6,NA,NA,3.34733335420505,-214.691244114681,0.228149354402285,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,1,NA,NA,1,NA,NA,3.66614272612689,-216.679193934142,0.14823674006102,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,2,NA,NA,2,NA,NA,3.66654331378202,-216.258290955585,0.614521122365128,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,3,NA,NA,3,NA,NA,3.70111148360761,-217.211825544839,0.209502240833428,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,4,NA,NA,4,NA,NA,3.68186410675001,-216.732094308488,0.270772729325444,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,5,NA,NA,5,NA,NA,3.55714516108567,-216.862809087429,0.089805413663295,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","constant_B",600,6,NA,NA,6,NA,NA,3.69177963778646,-216.266986312473,0.568835568215734,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,1,NA,NA,1,NA,NA,3.57830424765892,-219.891061573756,0.274790178022496,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,2,NA,NA,2,NA,NA,3.55401402882079,-219.617080643307,0.231252093165742,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,3,NA,NA,3,NA,NA,3.51772974374186,-219.987399463766,0.0595871400414225,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,4,NA,NA,4,NA,NA,3.51658020721393,-220.207339954462,0.09233210830143,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,5,NA,NA,5,NA,NA,3.61317978457547,-220.018600152614,0.184406491261916,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","constant_B",600,6,NA,NA,6,NA,NA,3.54775526596192,-219.99988337345,0.141083111770654,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,1,NA,NA,1,NA,NA,3.11354465673263,-192.976188742914,0.0751207866668944,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,2,NA,NA,2,NA,NA,3.13553714057885,-192.927549883653,0.0285856846829699,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,3,NA,NA,3,NA,NA,3.09022797822139,-193.150021305252,0.064935037612016,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,4,NA,NA,4,NA,NA,3.11870451704818,-193.099205239774,0.0628521600982973,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,5,NA,NA,5,NA,NA,3.20466688060814,-193.086232572302,0.032307715792601,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","constant_B",600,6,NA,NA,6,NA,NA,3.12977832834471,-192.857065609445,0.08626824048189,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,1,NA,NA,1,NA,NA,3.61363083001833,-224.857954034682,1.85032741043092,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,2,NA,NA,2,NA,NA,3.59846502885945,-227.722658973195,0.189372711384476,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,3,NA,NA,3,NA,NA,3.58539454109709,-226.80674103751,0.256850043642675,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,4,NA,NA,4,NA,NA,3.70894896277316,-228.057981161465,0.22031252496373,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,5,NA,NA,5,NA,NA,3.69845495916082,-227.829568675876,0.392838114235903,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","constant_B",600,6,NA,NA,6,NA,NA,3.59672503494467,-227.291296342855,0.381553450622622,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,1,NA,NA,1,NA,NA,3.4483345181692,-199.54507580061,0.173332948741017,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,2,NA,NA,2,NA,NA,3.39367111787257,-199.52560900943,0.555870773288978,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,3,NA,NA,3,NA,NA,3.47825641789666,-199.225570857189,0.243339276908601,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,4,NA,NA,4,NA,NA,3.52683966092137,-199.665145629671,0.299597993342338,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,5,NA,NA,5,NA,NA,3.47329743967178,-199.529288191932,0.179607596008963,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","constant_B",600,6,NA,NA,6,NA,NA,3.51723956394973,-199.795083793668,0.172675303459176,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,1,NA,NA,1,NA,NA,3.79568937289797,-212.659539473125,0.338306360607263,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,2,NA,NA,2,NA,NA,3.8650500630446,-212.520986330737,0.474638352613509,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,3,NA,NA,3,NA,NA,3.95199138840095,-212.953910602336,1.01928753441047,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,4,NA,NA,4,NA,NA,3.90983624052865,-213.677440810541,0.314430496641757,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,5,NA,NA,5,NA,NA,3.74886953651131,-213.492198109275,0.659910669879561,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","constant_B",600,6,NA,NA,6,NA,NA,3.9694389072049,-214.762130938337,0.17577570835801,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,1,NA,NA,1,NA,NA,3.8445294142124,-204.535410883994,3.24069602269332,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,2,NA,NA,2,NA,NA,3.81383192149725,-207.822301069497,0.196214945795935,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,3,NA,NA,3,NA,NA,3.80421394197565,-207.11847941042,0.299368113163614,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,4,NA,NA,4,NA,NA,3.89503720203545,-207.23564884,0.306310093680177,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,5,NA,NA,5,NA,NA,3.7953331152283,-207.883980573789,0.298717817682755,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","constant_B",600,6,NA,NA,6,NA,NA,3.95535353085236,-207.662432775677,0.200163571117222,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,1,NA,NA,1,NA,NA,4.35060328746186,-200.336071665764,0.0874509391700732,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,2,NA,NA,2,NA,NA,4.32553534992012,-200.430553661482,0.047416281142862,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,3,NA,NA,3,NA,NA,4.34486087005174,-200.423297220041,0.0519117226967021,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,4,NA,NA,4,NA,NA,4.36145858686746,-200.431317755212,0.0429758251707596,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,5,NA,NA,5,NA,NA,4.41824234537544,-200.178136082196,0.0694639824323584,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B",600,6,NA,NA,6,NA,NA,4.54188837480984,-200.270534849944,0.0322913627068668,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,1,NA,NA,1,NA,NA,3.42074015048175,-212.000166239372,0.0836674439885873,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,2,NA,NA,2,NA,NA,3.41657346650876,-211.877490218203,0.0715814852163299,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,3,NA,NA,3,NA,NA,3.41001007740912,-211.932399398113,0.0980715652507676,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,4,NA,NA,4,NA,NA,3.46617130761249,-212.038248564114,0.110715058143376,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,5,NA,NA,5,NA,NA,3.4236797569384,-212.015177393398,0.0571089458624563,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B",600,6,NA,NA,6,NA,NA,3.38752433102177,-212.052286177649,0.059208578440528,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,1,NA,NA,1,NA,NA,3.10579044653685,-172.008669606266,0.159947670581709,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,2,NA,NA,2,NA,NA,3.11562601142006,-171.02195519547,0.189853863074454,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,3,NA,NA,3,NA,NA,3.08724350259198,-171.435084148597,0.221869895514208,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,4,NA,NA,4,NA,NA,3.29908163376638,-171.824861306555,0.467245789340121,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,5,NA,NA,5,NA,NA,3.07298837478917,-171.683287165205,0.070523243662489,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","constant_B",600,6,NA,NA,6,NA,NA,3.20421748347378,-170.897805734392,1.35815309904507,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,1,NA,NA,1,NA,NA,3.06876909704537,-175.798897835534,0.0649011218199688,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,2,NA,NA,2,NA,NA,3.11789307047601,-175.94345145384,0.0766428417877967,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,3,NA,NA,3,NA,NA,3.10089455804585,-175.834441897428,0.0523019193324479,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,4,NA,NA,4,NA,NA,3.00657771101221,-175.985679212333,0.10710437097502,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,5,NA,NA,5,NA,NA,3.0856394417462,-175.893755487285,0.115598200350302,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B",600,6,NA,NA,6,NA,NA,3.07096697026481,-175.645468221096,0.154664240756329,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,1,NA,NA,1,NA,NA,3.58893954749063,-210.055812316121,0.541031908059837,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,2,NA,NA,2,NA,NA,3.48456619659801,-209.582604336299,0.336201272189451,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,3,NA,NA,3,NA,NA,3.5342308745047,-209.583821107554,0.230953854923133,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,4,NA,NA,4,NA,NA,3.39378293718341,-210.571465373624,0.095021005754001,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,5,NA,NA,5,NA,NA,3.58278216268348,-210.626236021652,0.201681550816105,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B",600,6,NA,NA,6,NA,NA,3.49742305637235,-209.955207827754,0.246048756191371,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,1,NA,NA,1,NA,NA,3.07142010580713,-158.698916927336,0.0753107201431743,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,2,NA,NA,2,NA,NA,3.11344012013005,-158.659024968272,0.0297974984242888,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,3,NA,NA,3,NA,NA,2.95236925920259,-159.064991506594,0.04088717703791,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,4,NA,NA,4,NA,NA,3.0963533459578,-158.677190520467,0.0603731901996443,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,5,NA,NA,5,NA,NA,3.06442602320455,-158.581231341056,0.0493510225857408,5,"success",NA
130,1130,1,"bf14545e60a11dc820244df794a9bbde","constant_B",600,6,NA,NA,6,NA,NA,3.05286761216028,-158.691162666689,0.05549113061714,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,1,NA,NA,1,NA,NA,3.3890653621506,-208.947583937513,0.110106179639415,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,2,NA,NA,2,NA,NA,3.49271860716108,-208.105143191552,0.25620355803895,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,3,NA,NA,3,NA,NA,3.52426046307111,-208.073479361176,0.294329369775662,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,4,NA,NA,4,NA,NA,3.48617975325384,-207.811399971515,0.390732700070262,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,5,NA,NA,5,NA,NA,3.51440626108006,-208.481639298949,0.173470875252521,5,"success",NA
131,1131,1,"f9b4bd3734443873f1d31c98484de516","constant_B",600,6,NA,NA,6,NA,NA,3.54804922513195,-208.073530644359,0.204858742720132,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,1,NA,NA,1,NA,NA,2.99520034619495,-134.915542771369,0.0363608447965286,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,2,NA,NA,2,NA,NA,3.01984760790817,-134.949124358264,0.0275966000967687,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,3,NA,NA,3,NA,NA,2.97049229336088,-134.877547866684,0.034862607645542,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,4,NA,NA,4,NA,NA,2.98924186067926,-134.873620659994,0.030713585154762,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,5,NA,NA,5,NA,NA,2.97631073516083,-134.887892867946,0.0253563608522442,5,"success",NA
132,1132,1,"b571595faf7cf9bf9fb646335e089636","constant_B",600,6,NA,NA,6,NA,NA,3.01622059475423,-134.883366275124,0.0331715840655797,5,"success",NA
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,1,NA,NA,1,NA,NA,3.91210769902784,-235.1420167495,1.51314730576006,5,"success",NA
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,2,NA,NA,2,NA,NA,3.72111188752894,-233.395988229946,0.32391556972252,5,"success",NA
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,3,NA,NA,3,NA,NA,3.73730220626534,-233.051279838424,0.404972581972365,5,"success",NA
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,4,NA,NA,4,NA,NA,3.75494493566269,-232.935260812046,0.48707159308368,5,"success",NA
